"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000206458",0.159260102548316,0.0796300512741578,1.85721848325599,0.0803601908252341,0.293233938382671,-7.5119110574097
"ENSG00000231859",0.159260102548316,0.0796300512741578,1.85721848325599,0.0803601908252341,0.293233938382671,-7.5119110574097
"ENSG00000131864",0.158470326784722,0.0792351633923613,1.8570360679985,0.0803873749334302,0.293304654113907,-7.51220985908477
"ENSG00000249896",0.333230170288095,1.57799826722321,1.85685412048677,0.0804144974300523,0.293330140279392,-7.5125078750478
"ENSG00000243829",0.174166661745479,0.0870833308727395,1.85685328209403,0.080414622426039,0.293330140279392,-7.51250924822516
"ENSG00000233328",-0.163947300935707,0.0819736504678534,-1.85679458937071,0.0804233733517512,0.293330140279392,-7.51260537817987
"ENSG00000213684",-0.165672572817737,0.0828362864088685,-1.85677978244952,0.080425581156405,0.293330140279392,-7.51262962939472
"ENSG00000089472",0.145107410050709,0.0725537050253543,1.85665112934001,0.0804447663945721,0.293358570464147,-7.51284033583632
"ENSG00000263247",-0.313457167370131,2.1329853310497,-1.85662282193744,0.0804489882441525,0.293358570464147,-7.5128866960343
"ENSG00000283578",0.154677985197803,0.0773389925989018,1.85634129380548,0.080490986836473,0.293483242097748,-7.51334774053534
"ENSG00000233895",0.163446915887746,0.300594957134241,1.8561971766444,0.080512493845104,0.29350208770685,-7.51358373590267
"ENSG00000134028",0.287899980694432,0.354439326802986,1.85610935609525,0.0805256020415369,0.29350208770685,-7.51372753819076
"ENSG00000203618",0.165598437984748,0.0827992189923738,1.85603009102988,0.0805374348553635,0.29350208770685,-7.51385732734636
"ENSG00000266728",0.165598437984748,0.0827992189923738,1.85603009102988,0.0805374348553635,0.29350208770685,-7.51385732734636
"ENSG00000204267",0.243393288537447,7.19088253407114,1.85602646854307,0.0805379756626032,0.29350208770685,-7.51386325874232
"ENSG00000250325",0.144571384418423,0.0722856922092114,1.85599271749028,0.080543014569084,0.29350208770685,-7.51391852174855
"ENSG00000281459",0.175885508588468,0.0879427542942343,1.85582576622912,0.0805679438669426,0.293541185996563,-7.51419187307929
"ENSG00000100105",-0.0862924298721967,9.26410083577263,-1.85581624539211,0.0805693657314745,0.293541185996563,-7.5142074611662
"ENSG00000170209",0.17329212425588,0.0866460621279402,1.85542417403142,0.0806279378599269,0.293694775311032,-7.51484933755186
"ENSG00000233747",0.16659072514089,0.0832953625704448,1.85536686402481,0.0806365026378805,0.293694775311032,-7.51494315456097
"ENSG00000196420",0.148950890506913,0.0744754452534566,1.85528503571522,0.0806487329825079,0.293694775311032,-7.51507710490044
"ENSG00000106633",0.150875533668261,0.0754377668341307,1.85521819505322,0.0806587244368904,0.293694775311032,-7.51518651800695
"ENSG00000124251",0.148638995259174,0.0743194976295867,1.85515355553658,0.0806683879003327,0.293694775311032,-7.51529232549846
"ENSG00000262497",0.172098704630539,0.0860493523152693,1.8551251859324,0.0806726294157275,0.293694775311032,-7.51533876251569
"ENSG00000244471",0.157571917599948,0.0787859587999738,1.8551173853535,0.0806737957081754,0.293694775311032,-7.51535153087348
"ENSG00000003987",0.158170759365417,0.0790853796827085,1.85510861406036,0.0806751071533672,0.293694775311032,-7.5153658880995
"ENSG00000235400",0.174103410061807,0.0870517050309035,1.85506347264227,0.0806818567976131,0.293694775311032,-7.51543977677661
"ENSG00000116132",0.159072220719847,0.0795361103599236,1.85497786760468,0.0806946580212361,0.293712924270806,-7.51557989408392
"ENSG00000186115",0.346746691659388,0.173373345829694,1.8549058617789,0.0807054270322756,0.293719233449929,-7.51569774901543
"ENSG00000272803",0.163308359101255,0.0816541795506275,1.85486176497429,0.0807120226667043,0.293719233449929,-7.51576992258031
"ENSG00000267545",0.160108097831354,0.0800540489156768,1.85465883554893,0.0807423813049314,0.293748810474783,-7.51610204387689
"ENSG00000256797",0.146607713170608,0.073303856585304,1.85451947694182,0.0807632354655883,0.293748810474783,-7.51633010890647
"ENSG00000234345",0.262905914814983,0.940488021681625,1.85446306764888,0.0807716781226905,0.293748810474783,-7.51642242134592
"ENSG00000233927",0.208323962711963,12.0874263524495,1.8544592079165,0.0807722558289962,0.293748810474783,-7.51642873763569
"ENSG00000176658",0.301926840340071,5.09039976839314,1.85444659045411,0.0807741443759589,0.293748810474783,-7.51644938552107
"ENSG00000187688",0.327915774213738,6.76681695405899,1.8543830018525,0.0807836627359882,0.293748810474783,-7.51655344385511
"ENSG00000105676",-0.201120940772613,9.3458170406328,-1.85438191090163,0.080783826045332,0.293748810474783,-7.51655522909969
"ENSG00000270804",0.179261672144564,3.46986607988367,1.85434474546142,0.0807893896814354,0.293748810474783,-7.51661604663473
"ENSG00000008405",0.150339508035976,0.0751697540179878,1.85429708108258,0.0807965254954168,0.293748810474783,-7.51669404344222
"ENSG00000277655",0.14775987248669,0.0738799362433451,1.85426669271762,0.0808010752152498,0.293748810474783,-7.51674376950907
"ENSG00000143382",0.362878144783349,0.612350324053441,1.85423292717172,0.0808061308290973,0.293748810474783,-7.51679902119403
"ENSG00000239280",0.170115797879607,0.0850578989398037,1.8541308988099,0.0808214089270308,0.293756969601916,-7.51696596950454
"ENSG00000261992",-1.0742049991029,4.71195250833016,-1.8541135399502,0.0808240085597458,0.293756969601916,-7.51699437307628
"ENSG00000255346",0.220485805655366,0.203900338634304,1.85403786300362,0.0808353426707572,0.293769752723114,-7.51711819800184
"ENSG00000004948",0.154090820696232,0.0770454103481161,1.85385399752348,0.0808628859907796,0.293798862562708,-7.51741903021693
"ENSG00000147996",-0.170231182764509,8.11575809687808,-1.85382201085183,0.080867678487632,0.293798862562708,-7.5174713632952
"ENSG00000206394",0.165367652252851,0.0826838261264255,1.85380740468803,0.0808698669823676,0.293798862562708,-7.51749526009498
"ENSG00000250853",0.151112359357396,0.0755561796786979,1.85377565924291,0.0808746236984438,0.293798862562708,-7.51754719763393
"ENSG00000259164",0.169684372854119,0.0848421864270596,1.85349174435636,0.0809171763013535,0.293925034078984,-7.51801167373504
"ENSG00000277585",0.142551629982909,0.0712758149914545,1.85342598809557,0.0809270345394627,0.29393243307505,-7.51811924218512
"ENSG00000126460",0.238175039807158,2.50322541234085,1.85333066290435,0.0809413276616389,0.293955936881721,-7.51827517691773
"ENSG00000158815",0.453355858842328,0.42379114123023,1.85327287206141,0.0809499939441974,0.293959003035741,-7.51836970964781
"ENSG00000282628",0.153635648880696,0.0768178244403479,1.85319565212682,0.0809615750814047,0.293972652476741,-7.51849602089277
"ENSG00000145335",0.170398191853736,0.0851990959268682,1.85296198919345,0.0809966278268278,0.294035517679208,-7.51887820976187
"ENSG00000197429",0.175280173121403,6.26927977361376,1.85293230953239,0.0810010811549127,0.294035517679208,-7.51892675274882
"ENSG00000258116",0.167628116652144,0.0838140583260722,1.85292378265987,0.0810023606219323,0.294035517679208,-7.51894069889884
"ENSG00000105497",0.166031124107912,5.81158975643555,1.85241238786636,0.0810791286359022,0.294273907896621,-7.5197770335337
"ENSG00000197020",-0.176479843013635,7.34469332233712,-1.85238198675068,0.0810836943207873,0.294273907896621,-7.51982674662795
"ENSG00000240392",0.15309962324841,0.076549811624205,1.8521565023205,0.0811175649951898,0.294368405763251,-7.52019545054551
"ENSG00000213023",0.239572837767724,0.384935212963698,1.85195854369312,0.0811473112356303,0.294447919624044,-7.52051912050438
"ENSG00000278224",0.143453091337339,0.0717265456686695,1.85177170020268,0.0811753960951609,0.294521390292744,-7.52082459553926
"ENSG00000197992",0.170419103328703,0.0852095516643515,1.85160723523313,0.0812001242906823,0.294553292663152,-7.52109346630061
"ENSG00000205078",0.307595334108143,1.65254293987763,1.85160624975818,0.081200272482201,0.294553292663152,-7.52109507732742
"ENSG00000069188",0.329153628411899,0.813574050442007,1.8515568425265,0.0812077024369472,0.294553292663152,-7.52117584614766
"ENSG00000249209",-0.408872400561498,1.78189509971177,-1.85135853335455,0.0812375305921797,0.294615990754783,-7.52150001894229
"ENSG00000165891",-0.199322271725151,7.05436714088199,-1.85119365348388,0.0812623379301409,0.294615990754783,-7.52176952769516
"ENSG00000174611",0.194452356681578,0.0972261783407892,1.85119242670002,0.0812625225334766,0.294615990754783,-7.52177153290692
"ENSG00000133661",0.170368538591039,0.0851842692955198,1.85118137468086,0.0812641856300812,0.294615990754783,-7.5217895976942
"ENSG00000187498",0.170368538591039,0.0851842692955198,1.85118137468086,0.0812641856300812,0.294615990754783,-7.5217895976942
"ENSG00000243099",-0.148037960844739,0.179553501474144,-1.85096852797077,0.0812962204486517,0.294695583832882,-7.52213748659544
"ENSG00000188868",0.24774618892693,4.09813381081808,1.85092912797234,0.0813021516281287,0.294695583832882,-7.52220188127943
"ENSG00000082212",-0.129136321432649,10.7511474700184,-1.8508792233837,0.0813096646912843,0.294695583832882,-7.52228344316814
"ENSG00000236184",-0.30551913930279,1.08811763563124,-1.85082044539172,0.0813185144184203,0.294699237257344,-7.52237950547206
"ENSG00000166596",0.154953321398964,0.0774766606994822,1.85066130497319,0.0813424791725041,0.294757661728076,-7.52263958227766
"ENSG00000104976",0.186825943929046,6.9122423015819,1.8505774204989,0.0813551137382513,0.294775022116971,-7.52277666528126
"ENSG00000163032",0.241889168502186,0.796073196517286,1.85030110966794,0.0813967435526665,0.29489742788516,-7.5232281796934
"ENSG00000122728",0.169811027352165,0.0849055136760825,1.85019532348708,0.0814126865912086,0.294926756775035,-7.52340103097499
"ENSG00000282302",0.156811975256969,0.0784059876284844,1.85009338269309,0.0814280526992126,0.294953990215818,-7.5235675927507
"ENSG00000283321",0.655344628065023,0.905525780178136,1.85002014034522,0.0814390945096885,0.294965556165054,-7.52368726013841
"ENSG00000159261",0.196497736133964,0.916154014387868,1.84992692451581,0.0814531493774221,0.294988031873653,-7.52383955671069
"ENSG00000144744",-0.147636216014234,9.13434270531872,-1.84986128060203,0.0814630482999865,0.294995453667546,-7.52394680303869
"ENSG00000155890",0.142009738328056,0.366075312971388,1.84962691154692,0.0814983991756948,0.295093617165262,-7.52432968475904
"ENSG00000227436",0.154417295766679,0.0772086478833393,1.84956103191716,0.0815083385164083,0.295093617165262,-7.52443730448708
"ENSG00000158516",0.155016137532148,0.077508068766074,1.84942141342728,0.0815294064659235,0.295093617165262,-7.52466537414246
"ENSG00000179564",0.155016137532148,0.077508068766074,1.84942141342728,0.0815294064659235,0.295093617165262,-7.52466537414246
"ENSG00000248771",0.341695830716989,0.613150090593505,1.84942134243517,0.0815294171796098,0.295093617165262,-7.52466549010657
"ENSG00000238109",0.151493710101838,0.075746855050919,1.84929719361401,0.0815481548482527,0.295133013034687,-7.52486828004391
"ENSG00000278362",0.168008063195595,0.0840040315977973,1.84922910623884,0.0815584328275649,0.295141787587166,-7.52497949296875
"ENSG00000168096",0.20032609516932,5.41410716804837,1.84890402492928,0.0816075205198191,0.295228396918105,-7.52551043819607
"ENSG00000213347",0.388651917526327,5.85245792407556,1.84886743890535,0.0816130466880982,0.295228396918105,-7.52557018909729
"ENSG00000116785",0.149784039546881,0.0748920197734405,1.84885968337555,0.0816142181713651,0.295228396918105,-7.52558285503144
"ENSG00000230481",0.164902133331274,0.0824510666656371,1.84883571412394,0.0816178388530478,0.295228396918105,-7.52562200016063
"ENSG00000115944",0.153021404757705,9.9255458913764,1.8488105175169,0.081621645086057,0.295228396918105,-7.52566314936551
"ENSG00000080573",0.170904108564854,0.0854520542824268,1.84861838159223,0.081650674546587,0.2952481478048,-7.52597691895168
"ENSG00000133980",0.170904108564854,0.0854520542824268,1.84861838159223,0.081650674546587,0.2952481478048,-7.52597691895168
"ENSG00000183310",0.170904108564854,0.0854520542824268,1.84861838159223,0.081650674546587,0.2952481478048,-7.52597691895168
"ENSG00000189157",-0.250158258937269,2.58845397867093,-1.84851063971379,0.0816669570539778,0.295278613916254,-7.52615285838758
"ENSG00000131943",0.17190497547665,7.32443620352443,1.84836954526062,0.0816882843072913,0.295327312414845,-7.52638325123495
"ENSG00000162814",0.264534358809507,0.94929014931011,1.8482605770873,0.0817047588486576,0.295351260784423,-7.52656117707395
"ENSG00000067365",0.124444076934854,6.80657855037793,1.84822177046208,0.0817106266032208,0.295351260784423,-7.52662453976087
"ENSG00000134775",0.494879516358317,4.60876607582432,1.84810000142861,0.0817290411002832,0.295376128651455,-7.52682335602808
"ENSG00000115504",-0.0903144189032812,7.96788011208597,-1.84807233221922,0.0817332258813358,0.295376128651455,-7.52686853122259
"ENSG00000243304",0.149122176584302,0.127667558306739,1.8479156175111,0.0817569314909014,0.295429270102282,-7.52712438893277
"ENSG00000275052",-0.0845211301311602,10.083490690281,-1.8478453380397,0.0817675643568241,0.295429270102282,-7.52723912483813
"ENSG00000230561",0.147627583010611,0.191314316705383,1.8478192343589,0.0817715139992002,0.295429270102282,-7.52728174008551
"ENSG00000140798",0.207806648760796,0.103903324380398,1.84774374196282,0.0817829373957674,0.2954421388321,-7.52740498200827
"ENSG00000260458",0.173023720021757,0.381559826676173,1.84751701532623,0.0818172537969715,0.295537698475969,-7.52777509469872
"ENSG00000171180",-0.284904073337391,0.469216313973043,-1.84742413489135,0.0818313154615238,0.29556008326377,-7.52792670561496
"ENSG00000173041",0.222277783276353,7.06043528362143,1.84716273616954,0.0818709014544574,0.295661239614521,-7.52835336544343
"ENSG00000278440",-0.387721498205339,0.995896331422119,-1.84709076132892,0.0818818042272593,0.295661239614521,-7.52847083699737
"ENSG00000160932",0.653157572064916,2.68047753316709,1.84708336696293,0.081882924400839,0.295661239614521,-7.52848290531367
"ENSG00000199415",0.166929422778455,0.0834647113892275,1.8468980094965,0.0819110086481144,0.295734231530866,-7.52878541593046
"ENSG00000187630",-0.185473215496046,6.66028711729511,-1.84626367121744,0.0820071840802111,0.29605302448784,-7.52982052658348
"ENSG00000124103",0.273047755445527,0.349965207699435,1.84613819883024,0.0820262194193823,0.296093300547479,-7.53002524364845
"ENSG00000211677",-0.481493142995298,7.92196607255966,-1.84579349503507,0.0820785342857814,0.296137250502634,-7.5305876041716
"ENSG00000186086",-0.181632621608555,0.195091019763517,-1.84577798317914,0.0820808891747536,0.296137250502634,-7.53061290903963
"ENSG00000176040",0.162210812191152,0.0811054060955759,1.84575663199614,0.0820841306422866,0.296137250502634,-7.53064773951049
"ENSG00000279730",0.158609611354053,0.0793048056770265,1.84575478339455,0.0820844112963119,0.296137250502634,-7.53065075514631
